,itemID_1,itemID_2,isDuplicate,generationMethod
1012642,1130831,2732177,0,3
439050,460559,468872,0,1
2100684,2760902,5006012,0,3
939765,1040879,4997602,1,1
2908222,5086119,5331442,0,1
386837,404729,1122313,0,3
2696456,4180818,5158562,0,3
352605,367902,5474858,0,1
275177,284559,5697888,0,3
1207109,1379974,3677162,0,3
2246334,3045878,5467968,1,1
814207,890742,2624905,0,1
294748,305723,342905,1,1
2525716,3686451,5339236,1,1
2534652,3710143,3727581,0,3
2315131,3190090,5559980,0,3
368498,384917,5431754,0,3
2103926,2766917,6085072,0,1
769858,837925,4934985,1,1
2017625,2609938,5627363,1,1
1730898,2130248,5706478,1,1
1720982,2114813,5861160,0,1
153290,157327,4513330,0,1
2370979,3315361,3688977,0,1
1715389,2105605,2775323,1,1
1830925,2289709,5277569,0,1
1164194,1324055,3740515,1,1
975174,1083948,3740739,1,1
1582630,1903888,1979990,0,1
1384188,1617718,5797648,1,1
1688022,2063807,4108834,0,3
822650,900749,1594977,1,1
2207002,2965508,5519619,0,3
2579879,3831362,5044333,1,2
290855,301419,5897368,1,1
954887,1059116,5136457,0,3
1749851,2159966,4101637,0,3
1505164,1789750,6097277,0,3
1754448,2167218,4540692,0,1
2453485,3507188,5980416,1,1
774219,843042,2184334,1,1
2587373,3851863,4343156,0,1
1158536,1316597,2299265,0,1
1720156,2113445,5565119,0,1
78472,80979,2467973,0,1
2822738,4653963,4998370,1,2
2578727,3828229,5398252,0,3
1007756,1124414,2696354,0,1
1277220,1472598,4962887,0,3
2983039,5788459,6068529,0,3
1572577,1888863,4203335,0,3
2018918,2612081,4503706,0,1
156647,160854,5270547,0,1
1896240,2398784,2917010,1,1
1239002,1421879,3893164,1,1
2820991,4646448,5565828,1,1
1185414,1351977,5812690,1,1
673043,723606,3830054,0,1
1147917,1302373,4910484,1,1
2643974,4016111,4457212,0,1
489049,516373,5215184,0,1
2679095,4124007,4991046,0,1
949731,1052866,3206592,1,1
1081032,1217049,1541537,1,1
483121,509803,4798499,0,1
2940418,5312110,5558219,0,1
2070696,2704914,3411223,0,3
2012020,2599810,6024821,1,1
1212262,1386545,5435467,1,1
677313,728642,5049608,1,1
13648,14472,3759511,1,1
757949,823479,2861827,1,1
2139276,2833439,5854704,0,1
971521,1079278,2443098,0,1
225300,231755,2447586,0,1
549431,584475,4792510,0,1
2566600,3794618,4412309,0,1
2372490,3318740,5366261,1,1
2195608,2942299,2977509,1,1
1657098,2016312,5105337,0,3
1985968,2553571,2832214,0,1
1107731,1251293,2152029,1,1
1031976,1154525,1379874,1,1
1962295,2511999,5440889,0,3
2518611,3668639,4922377,0,3
2244177,3041613,5672215,1,1
356969,372377,5438643,1,1
343148,357364,5739274,0,1
2157915,2868902,6017492,1,2
2656126,4053021,6002415,0,1
2147758,2849621,4438142,0,1
1000736,1115591,5573034,0,1
1107065,1250460,2023844,1,2
921857,1019055,4201275,0,3
817336,894379,5579295,0,1
2613866,3927522,5531984,1,3
905507,999362,5494620,1,1
1299457,1502307,4827201,0,1
575625,613598,5165435,0,1
2870591,4876241,4996008,0,3
411210,430717,781546,1,2
1680084,2051760,4745708,0,1
2413835,3412852,5555398,0,1
2767150,4428539,5778229,1,2
1217053,1393388,5408232,0,1
2046363,2661265,5335594,0,1
2477447,3566421,3672799,0,1
1341936,1560606,2931703,1,1
428432,449176,5410978,1,1
1884465,2379056,5975547,0,1
535744,569542,3733375,0,1
345108,359599,3483440,0,1
562869,599278,5352225,0,3
1174638,1337705,1378019,1,1
1786369,2218300,5205490,0,1
472560,497699,5485182,1,1
2669688,4094599,5866006,0,3
2100168,2759967,6065872,1,1
175455,180326,6083030,1,2
1830211,2288430,3727323,1,3
1345132,1564803,5603605,1,2
1264281,1455086,2155842,0,3
1715831,2106358,2968866,1,1
2881401,4932417,5437106,1,1
14677,15520,4730375,0,3
1284816,1482428,3611423,1,1
2197089,2945363,3600413,1,1
2970215,5594232,5634157,0,3
1224387,1403218,5924073,0,3
1557609,1866812,4278341,1,2
503652,533145,4540778,1,1
2429510,3450105,5074415,1,1
2409721,3403337,4023848,0,3
1000799,1115678,3788125,0,3
477399,503302,3750747,0,1
2539309,3722739,5360571,1,1
1457121,1719985,4479059,0,3
2555959,3766167,5527582,0,1
2833491,4700762,5345591,1,1
1404330,1645344,5864337,0,3
43140,43969,1152670,0,3
2133375,2821845,5692299,1,1
1540283,1841602,6093985,1,1
2811677,4605992,5170854,1,1
1359220,1584056,4440265,0,3
438322,459692,4984628,0,3
453674,476683,3292387,0,1
1452145,1712747,3921364,1,1
1589702,1914564,2352844,0,1
2826160,4668954,5144376,0,1
2869685,4871640,5302611,0,1
1331007,1545295,3379562,1,1
1789545,2223172,4888421,0,1
425444,446136,5091300,1,3
2192414,2935814,3016974,0,3
2241251,3035721,5281202,1,1
2555992,3766259,5808447,0,1
204387,209872,1363278,0,3
998075,1112259,4843183,1,1
737820,799880,1203948,1,1
785125,855823,4947004,1,1
2795635,4540875,4992256,1,1
1694706,2073987,4391535,0,3
1481372,1755549,3728631,1,1
1487869,1765048,2402396,0,1
111995,114507,3352698,1,1
1733260,2133943,5460524,1,1
531402,564663,2019581,0,1
2652629,4042262,5554897,1,1
948620,1051438,1596353,0,1
2159525,2872006,3613008,1,1
6185,6478,509866,0,1
79207,81762,4031747,0,1
2932594,5250375,5537696,0,3
575848,613875,5448227,0,1
829175,908734,2960768,0,1
1393689,1630587,6097544,0,3
1796770,2234797,4258837,0,1
2033314,2637830,3528524,1,1
176632,181561,1109075,1,2
1075339,1209742,5353104,1,1
1393071,1629795,2648977,1,1
725806,785349,3045285,0,3
432887,453864,3190553,0,1
2531369,3701329,5800279,1,2
746605,809895,3228446,0,3
319314,332073,1844768,0,3
1081599,1217702,1853578,1,1
1971336,2528059,5323216,0,3
2758596,4396304,4998829,0,3
871704,958920,1919380,1,1
152874,156919,1409678,1,1
1079143,1214883,2439509,0,1
639999,686109,4661513,0,1
2978646,5710523,5768683,1,1
1851622,2324020,2661152,0,1
433918,455050,1461002,1,1
2238762,3030368,5597570,1,1
2658448,4060187,4884672,0,1
83095,85788,5689827,1,1
1713396,2102668,4789775,1,1
1692028,2069850,2393786,1,1
680883,732515,2606171,1,2
1627263,1971305,5603424,1,1
2755770,4385516,5378432,1,1
1084658,1221610,5008229,0,1
1141802,1294837,6082061,0,3
1172972,1335534,3388544,0,3
1970662,2526720,4502900,1,1
147533,151370,1173094,0,3
490271,517975,1073397,0,3
2088617,2738225,4250522,1,1
508914,538939,4856920,0,1
920047,1016929,3313776,0,3
1981,2124,3028322,0,1
878714,967512,1612817,1,3
407866,427222,3083695,0,1
1897362,2400593,2434553,0,1
447757,470179,2823709,0,1
2419007,3424897,3730162,0,3
1592938,1919194,2828369,0,3
117980,120998,3474813,0,1
2756508,4388488,5170128,1,2
1385880,1620052,4639188,0,1
2703468,4203843,4988996,1,1
1690302,2067118,2847007,0,1
2613003,3925328,5133523,1,1
2632211,3980414,5752387,0,1
2218730,2989063,5162854,0,1
2744078,4343132,4419840,0,3
1476748,1748779,3126117,1,1
2015854,2606662,5152407,0,3
1790063,2224154,3771279,1,1
2346570,3260433,5026208,1,1
2094722,2749427,4926886,0,3
464724,489340,6033593,0,3
1795889,2233449,4839540,0,1
1298384,1500786,4712915,1,1
2469369,3546354,5019668,0,1
231499,238007,4763172,0,3
1061619,1192526,1913546,1,1
1599807,1929767,4811544,1,2
1930111,2455633,4095057,1,1
1715482,2105791,4816166,0,1
731129,791795,3636656,0,1
2245424,3044206,5549206,0,1
1856266,2331447,4488650,1,1
533814,567527,2750625,0,3
2182825,2916936,4978851,0,3
251545,259054,1084972,0,3
2002167,2582587,4583536,0,3
1583624,1905457,3777587,1,1
820794,898567,2702681,1,1
1254100,1441634,4927107,0,3
2014998,2605105,3870226,1,1
823640,902117,927548,1,1
336548,350250,2533976,1,1
1643518,1996071,5277113,1,1
356982,372394,1241877,0,3
1794520,2231217,5914376,1,1
166496,171053,2710041,1,1
1585941,1908847,2247420,0,1
2968780,5577082,5989568,0,1
1032108,1154735,3063452,1,1
1174455,1337462,6089365,0,3
1019809,1139292,3256013,1,1
2351146,3270193,5340719,0,3
1263978,1454648,3756293,0,1
545867,580724,3372348,0,1
14904,15754,3707229,0,1
592809,632749,3831082,1,1
2711999,4231956,5404489,0,1
2547350,3743544,3814918,0,1
2536414,3714747,5150328,1,1
980402,1090508,3032380,0,1
2826411,4670091,5765774,0,1
1601034,1931554,5593787,1,1
693315,747393,4713790,0,1
1322332,1533563,2168810,1,1
642566,689143,5163575,1,1
1105446,1248324,3292238,1,1
2085014,2731568,5353074,0,1
2612303,3923430,4885087,1,1
2597722,3880523,5699591,0,1
2215361,2982678,4407109,1,1
847901,931088,1629902,1,1
1798024,2236766,5753606,0,1
2448942,3496019,5871129,1,1
700306,755579,3117208,0,1
1689781,2066316,5344522,0,1
2679251,4124618,6021000,1,1
1099015,1240135,1335561,1,1
223356,229746,1221456,0,1
1290167,1489806,2643245,0,3
764145,830809,2454793,0,1
403551,422912,2062684,0,3
2582162,3837363,5603599,0,1
1978850,2540797,5986619,0,1
957811,1062656,4310411,0,3
2668600,4090877,5981983,0,1
812773,889240,2930287,1,2
2087338,2735754,3480981,0,1
2228641,3009934,3151671,1,1
962527,1068224,1652359,0,1
2900305,5038250,5927316,0,3
1042325,1167955,4623649,0,1
745674,808795,4595327,1,1
1086594,1224101,3820964,0,1
2973221,5632246,5957581,0,1
462410,486741,523851,1,1
2308068,3175050,5446883,0,1
505973,535756,3529068,0,3
1656383,2015278,5805469,1,3
1102206,1244277,4913707,0,3
2746894,4353458,4780755,1,1
2685312,4144173,5220063,1,3
761274,827457,3925775,0,1
43484,44269,3546023,0,3
280063,289668,5825910,0,1
2062515,2690621,2787173,0,1
132764,136517,686066,0,1
465756,490437,1712714,0,3
362486,378419,1824869,1,1
1640560,1991682,2318211,1,1
1627392,1971558,1977240,0,3
1598973,1928423,2867598,1,1
1377584,1608711,5098360,0,1
1874729,2362891,2858081,0,3
1566574,1879855,4766411,0,3
2038454,2647148,5705851,0,1
371272,387972,5472033,0,1
1176444,1340431,1649155,1,1
312897,324952,2035626,0,3
2819197,4638367,5418089,0,1
888345,979406,1944271,0,1
2717847,4251891,5562599,0,3
1810970,2257447,3923377,0,1
2894172,5002557,5709898,1,1
1150712,1306267,2586629,0,1
2138345,2831650,3264475,0,1
162839,167169,822327,0,3
87472,90434,4208581,0,3
2705853,4211282,4626768,1,3
2074517,2712448,4620905,0,1
179868,185042,1269379,0,3
702040,757673,3283775,1,2
2589795,3858473,4757899,1,3
263540,272096,2014682,0,1
2521444,3675652,4309795,1,1
1396332,1634240,2334373,1,1
1893463,2394065,3567564,0,3
918068,1014653,2332623,0,1
51497,52687,3011432,0,3
1689583,2066063,5462696,0,1
1960059,2508384,3359271,0,3
1381387,1614041,3082473,1,1
1711917,2100217,2644354,1,1
1225562,1404704,2171849,0,1
792763,865067,3789884,0,3
893429,985296,3972183,0,3
427739,448476,2043671,1,3
1279388,1475282,2750264,1,1
1465538,1732499,5267146,0,1
1087491,1225322,4284908,0,1
192301,197997,940105,0,3
631909,677104,4224160,0,3
243605,250802,4915701,1,3
2648438,4029819,5206103,0,1
15397,16245,2784499,0,1
408884,428253,5641862,0,1
1800047,2240089,3995785,0,3
797459,870811,3243423,1,1
320006,332885,693714,0,3
1951816,2493710,3947046,1,1
2763237,4414201,5385019,1,1
248871,256266,1555377,0,1
1081672,1217795,2430258,1,1
980152,1090133,3181287,1,1
1671247,2038274,3598758,0,3
1296207,1497901,1650339,0,3
2425598,3440997,4089562,0,1
2383449,3344167,5040848,1,1
119482,122445,3224642,0,1
1334853,1550821,5579192,1,1
650819,698281,5919411,1,2
2107673,2773897,3533510,1,2
2154560,2862488,4758191,0,1
1948882,2488162,5000758,0,1
2412245,3409499,4562359,0,1
2698768,4188397,6012277,0,1
1306490,1511894,5323550,1,1
2965114,5536610,5581406,0,3
2024034,2621501,6031888,1,1
2805518,4581353,5495007,1,1
948212,1051124,1617600,0,1
31904,33054,2948286,1,2
214040,219897,4406999,0,3
2970502,5597775,6026837,0,1
471537,496548,2365370,1,1
1552293,1858920,2900639,1,1
2591751,3864366,4085072,0,1
1801041,2241783,4377156,0,3
401073,420257,5197246,0,3
2040032,2649910,3294084,0,3
2264010,3082522,3649790,1,2
2869766,4871980,5745476,0,1
2264635,3083584,3836036,1,1
888357,979432,1228174,1,3
2194301,2939669,4804823,0,3
1509833,1796465,4765123,0,1
2495387,3610371,5233940,0,3
852934,936991,1670726,1,1
273567,282917,2965532,0,1
479105,505203,4308722,0,3
2663481,4075521,4791979,0,1
523265,555441,2176813,0,1
616648,659594,1325021,0,1
2559944,3777021,5051698,0,1
2219744,2991178,4363803,0,3
1669212,2035156,4207789,1,1
2326441,3214942,4229896,0,3
434400,455480,5002904,1,2
1893082,2393384,5036890,1,1
1145562,1299447,4020277,0,1
2243995,3041235,3172332,0,1
58436,60079,3895335,1,3
1145598,1299509,3485480,1,1
282445,292230,2389477,0,1
2683588,4138638,4823257,0,1
2874507,4896476,5183391,1,3
2892926,4995473,5703171,0,3
2925116,5197413,6045948,0,1
1491658,1770496,2533977,0,1
2187824,2926390,3128245,0,3
2957586,5458601,5829457,1,1
1912058,2425266,3541620,0,1
1038374,1163066,4683183,0,3
806762,881794,2037107,0,3
2980609,5742010,5819752,0,1
2265382,3085311,3645683,0,1
2875146,4899729,5109966,0,1
1664521,2027654,2906125,1,1
695389,749709,1382131,0,1
791102,863090,2963324,1,1
664295,713590,5094985,1,2
731213,791924,2623521,1,1
2452902,3505819,5076987,0,1
744238,807322,2401578,1,1
1181118,1346408,3608943,0,3
980801,1090915,3371033,0,1
1218860,1395913,3476366,0,1
2319297,3199470,5022388,1,1
222665,228911,4276090,1,1
2288516,3134058,3922461,0,1
889832,981194,3295948,0,1
257683,265758,1784319,1,1
1220089,1397633,1461665,0,3
2466472,3539350,4530166,1,1
1367065,1594724,3465033,0,1
1180896,1346122,3892000,0,1
1535291,1833990,4402097,1,1
1934950,2464308,5416272,0,1
2622351,3952251,4581727,1,3
2693263,4170310,5418249,0,3
1999219,2577195,5875153,0,3
2523427,3680555,4589810,0,3
2268362,3091586,4525670,0,3
447135,469585,611680,0,1
1078594,1213997,5245030,1,1
77942,80343,5351890,1,1
1735232,2136948,4638737,1,1
600989,642033,1662423,0,1
161146,165498,1086183,1,1
493770,521830,2534701,0,3
2118652,2793797,5322698,1,1
917270,1013617,5567815,1,1
1201335,1372597,2975528,0,3
909344,1004228,3843247,0,1
2459441,3522332,4026570,0,1
1058155,1188008,4606385,0,1
625144,669505,4456930,0,1
917767,1014167,2343425,1,1
2077395,2717803,3153302,1,3
1180572,1345693,1729294,0,1
1811646,2258714,5458952,1,1
158889,163081,559019,0,3
1363084,1589443,1787607,1,1
581063,619669,783467,0,1
1870787,2356092,2601800,0,3
2575353,3818646,5717948,0,1
248398,255761,2670991,0,1
2638451,3999412,4666145,0,3
1514468,1803416,6064589,1,1
2604766,3900424,5866453,0,3
327114,340330,5771913,1,1
1875409,2364113,5634631,0,3
237546,244434,3346829,1,1
521107,552948,667061,1,1
2986904,5875285,5898135,0,1
274509,283850,3334850,0,3
857190,941954,2619161,0,3
1967100,2520615,4713861,1,1
104841,107327,5979044,1,1
1326783,1539275,2681179,0,3
852521,936479,1283304,0,3
343776,358098,4287560,1,1
349235,364295,5851411,1,1
2842990,4743061,5021539,1,1
1330807,1545034,4833453,0,3
858930,943777,4463038,1,1
2288206,3133560,4109599,1,2
2366289,3304147,4585146,1,1
491277,518874,668114,0,3
1039172,1163999,2178487,1,1
1215656,1391401,3201755,1,1
1702618,2085704,3948514,0,3
1544534,1847749,3786741,1,1
1444489,1701643,1980018,1,1
720535,779260,4783856,0,1
2505494,3635162,4418383,0,1
40478,41367,1910445,1,1
2288301,3133702,4568065,0,3
783000,853403,1811384,1,1
1346253,1566414,5369399,1,1
605894,647723,3709675,1,1
148576,152537,1342552,1,1
161402,165695,3623877,1,1
2402908,3387566,4861829,0,1
394851,413427,3884846,0,1
2821868,4650565,5999824,0,3
719721,778169,5659717,0,1
42736,43555,3032361,0,3
733966,794885,2515699,1,1
2142902,2840042,5243513,1,1
2388904,3356548,3880428,0,3
1687692,2063394,5781492,0,3
418015,437963,4819994,0,3
1358516,1583063,4880863,1,2
2512797,3653916,5033178,1,1
2907647,5082686,5978489,1,1
904902,998958,1064077,0,3
1667330,2032161,3723496,0,1
193155,198851,818774,1,1
1697071,2077544,3655763,0,3
2184546,2920346,3683390,0,3
1582013,1902887,3443318,1,1
2314568,3188916,4959546,1,2
358981,374586,1768826,0,1
23098,24431,1480077,0,1
785949,856892,5508897,1,1
2306885,3172615,5672247,0,1
1910728,2423340,2455546,0,3
1746893,2155257,3146133,1,1
2335700,3235329,3650940,0,3
475971,501626,3000112,0,1
327939,341170,5401388,1,1
2454535,3509899,4658252,1,1
259158,267140,4623704,0,1
48601,49430,855739,0,3
1349439,1570809,2134969,1,1
1185137,1351634,5945793,0,1
623581,667537,1441929,1,1
715152,773040,5542390,1,1
2282929,3122189,4075088,0,1
1504508,1788789,4108862,1,2
2201122,2953440,3709075,1,1
1636985,1986325,2464685,1,3
2174738,2900898,3856998,0,1
2626543,3964088,5328937,0,3
676751,727953,852550,1,1
1841363,2306447,3519914,0,1
2838216,4721440,5982421,1,1
2131341,2817761,4279351,1,1
493508,521510,766559,0,1
671195,721430,1377666,0,3
1903398,2410386,4831203,0,1
2493866,3606770,4710161,1,1
966050,1072702,4509069,0,3
320670,333524,5182713,0,3
759060,824899,1830466,1,1
2073539,2710578,3346796,0,3
2609092,3913620,5812218,0,1
1704054,2087896,4479181,0,1
732633,793469,4915938,0,3
1001858,1116862,1901402,0,3
1955537,2500443,5526503,1,1
642179,688623,5500263,1,1
2980662,5742735,5840934,0,1
2852939,4790213,5405776,0,1
730358,790803,5539795,0,1
912644,1008255,2943839,1,1
388089,406037,2649943,0,1
802912,877158,5457206,1,1
1155630,1312872,1329337,0,3
1123809,1271898,3682565,0,1
2177165,2905340,3555774,0,3
453744,476753,5768204,0,3
2696171,4179823,5589132,0,1
48174,49031,471501,0,1
2754421,4380558,4995359,1,1
1788261,2221149,2554499,0,3
1773318,2197038,4472244,0,3
915739,1011797,3534994,1,1
1216410,1392424,2821941,0,1
972456,1080456,2838546,0,3
1442768,1699363,5409639,0,3
1775601,2200709,2277568,0,1
916162,1012195,2121210,1,1
2828605,4679751,5202567,0,1
794448,867159,2912178,1,2
2909894,5096386,5385683,0,1
1190328,1358347,1401645,1,1
861260,946544,1574552,0,1
1675320,2044391,2846422,0,1
1748442,2157771,2372215,0,3
1091673,1230674,4749555,1,2
1241429,1424858,1918688,1,1
2873129,4889676,5409899,0,1
1031521,1153958,6031458,0,1
692131,746031,5207738,0,1
2635668,3990257,4045352,0,1
1194072,1363075,2847026,1,1
1560174,1870306,4513042,0,1
2847284,4763479,5120317,1,1
2148151,2850282,3432412,0,3
2338617,3241893,5134409,1,1
1113361,1258416,3382784,0,3
1128442,1278055,5104849,0,3
2454459,3509693,5365551,0,1
695008,749205,1583422,1,1
2534429,3709572,5038899,1,1
1265669,1456958,5758621,0,1
1150288,1305661,1632058,1,1
1746828,2155092,5634887,1,2
141455,145249,4050068,0,1
800379,874050,6002188,1,1
2065325,2695429,4844830,0,3
706619,763241,3950570,1,1
210840,216489,4504016,0,1
1309946,1516720,4230290,1,1
2166257,2884710,3037672,1,1
1461069,1725937,5266145,0,1
982966,1093611,1864349,0,3
1061512,1192365,2758737,1,1
291747,302416,858204,1,1
816533,893481,3143769,0,1
2245774,3044919,4984279,1,1
1856186,2331335,5328222,1,1
1473390,1744269,5225370,1,1
2266400,3087438,6051512,1,1
1535865,1834711,3571867,0,1
1623341,1965684,2697526,1,1
1396921,1635068,5604041,0,3
1890714,2389278,4160490,0,1
875581,963631,3444404,0,1
2138172,2831287,4030856,0,1
2625654,3961739,5737479,0,1
2691101,4163337,5824900,1,1
1674525,2043259,5994809,0,1
1879314,2370450,5978945,0,1
403398,422796,5665287,0,3
848547,931842,2651388,0,3
1166359,1327003,4433032,1,2
1676914,2046898,2806240,1,1
2000938,2580262,3573789,1,1
2805925,4582924,5603959,0,3
877256,965781,3133835,0,1
1610945,1947077,2856549,0,1
2068488,2700878,4377519,0,3
661551,710538,4118999,1,1
1181372,1346731,4108362,0,1
2757261,4391299,5796248,0,1
1513260,1801481,5550065,0,3
2380729,3337993,4711061,0,3
1149919,1305170,2638493,0,1
548237,583321,3645594,1,1
1523069,1815948,4002101,1,1
1329342,1542973,2886915,1,1
1195590,1365006,5836616,1,1
2383138,3343436,4673513,1,1
2577974,3826067,4954611,0,1
2153898,2861200,6038689,0,3
2898266,5026076,5600382,0,3
1564425,1876638,5283845,0,1
2065406,2695541,3325831,1,3
437034,458409,5715152,0,1
779522,849398,1371924,0,1
2393932,3367304,5740816,0,1
1930947,2457220,3722522,0,1
2348288,3264028,3661851,1,1
1420092,1667904,3907709,0,1
748137,811842,3682542,1,1
1945306,2481882,2972229,1,1
2119,2291,3618134,1,1
461609,485689,1742877,1,1
2915823,5133288,5489145,1,1
1229813,1409902,5044611,1,1
2418610,3424077,4772727,1,1
2026734,2626116,3837916,1,1
2191290,2933718,5254096,0,1
306349,318092,2079279,0,3
626670,671127,869185,0,1
1123716,1271825,4031672,0,1
1805886,2249161,5047585,0,3
2299656,3157529,4246318,0,1
2263266,3081080,3326036,1,1
2752890,4375224,5636276,1,1
904484,998402,5179893,0,1
266530,275373,885790,1,1
2472357,3554059,4372803,1,1
2975021,5655761,5821508,0,1
1302297,1506249,2566221,0,3
861161,946433,1725927,1,1
2756414,4388119,4606146,0,1
2091498,2743621,4751303,0,3
751069,814953,3689495,0,1
2639246,4001987,4098111,0,1
1113223,1258249,1437383,0,1
1575800,1893757,2775233,1,1
384197,401967,1938050,1,1
2757923,4393819,5095102,0,1
1810812,2257214,4724791,1,1
661695,710672,4989188,0,3
1995278,2570066,3347504,0,1
1556310,1864718,2402886,0,3
2778441,4471361,5525049,0,1
1519524,1810896,2559754,0,3
769581,837609,1622640,1,1
918277,1014819,4475708,0,3
273440,282780,5344583,1,2
412316,431969,3832703,0,3
1232566,1413645,1992105,0,3
618286,661279,5376475,1,1
2982739,5782490,5924292,0,1
569173,606228,5738117,0,3
2854783,4798680,5654370,1,1
1327116,1539683,4897199,1,1
2321220,3203543,5919025,1,2
1787817,2220593,3969511,1,1
127163,130716,4101337,1,1
1246857,1432289,5577758,0,1
